ligand_id,SMILES
18S_3MS2_A_998,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N([H])C(=S)N([H])/N=C(\[H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
18V_4JLN_B_301,[H]c1c(N([H])[H])nc(SC([H])([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])C([H])([H])F)c3[H])sc2C([H])([H])C([H])([H])C([H])([H])[H])nc1N([H])[H]
19F_5U7D_B_1001,[H]O[C@]([H])(C([H])([H])[H])[C@@]([H])(c1nc(C([H])([H])[H])c2c(=O)n([H])c(C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])nn12)C([H])([H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
1A7_4HXN_A_201,[H]c1[s+]c([O-])n([H])c1-c1c([H])c([H])c([H])c([H])c1F
1AX_4HX2_A_305,[H]OC([H])([H])[C@@]([H])(O[H])C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])O[H]
1B0_4QNB_A_301,[H]c1c([H])c([H])c(N(C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])c2c(C([H])([H])[H])n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
1B0_4U0E_A_302,[H]c1c([H])c([H])c(N(C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])c2c(C([H])([H])[H])n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
1B1_4B1C_A_1504,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@@]3(C4([H])C([H])([H])C4([H])[H])N=C(N([H])[H])C(C([H])([H])[H])=N3)c2[H])c([H])c1C#CC([H])([H])[H]
1B4_4I0R_A_701,[H]c1nc2c(nc1-c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])c(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])n2[H]
1B6_4I0T_A_701,[H]c1nc2c(nc1-c1nc([H])n3c1C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])n2[H]
1BK_4HYU_A_401,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])c2nc([H])c([H])c(-n3nc([H])c4c(OC([H])([H])C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])[H])c([H])c([H])c([H])c43)n2)C([H])([H])C1([H])[H]
1BR_4I4F_A_702,[H]c1nn(C([H])([H])[H])c2c1S(=O)(=O)N(C([H])([H])[H])c1c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])c1-2
1BU_3GCQ_A_401,[H]c1nc(N([H])c2c([H])c([H])c(N([H])C(=O)N([H])c3c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nn3-c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])c([H])c2[H])c2c([H])c(N([H])[H])c([H])c([H])c2n1
1C6_4O4P_A_502,[H]c1nc(C([H])([H])Sc2nc3c([H])c([H])c(OC([H])([H])[H])c([H])c3n2[H])c(C([H])([H])[H])c(OC([H])([H])[H])c1C([H])([H])[H]
1CA_2AA7_A_201,[H]OC([H])([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])C4=C([H])C(=O)C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H]
1CA_2Q3Y_A_247,[H]OC([H])([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])C4=C([H])C(=O)C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H]
1CA_3RY9_B_250,[H]OC([H])([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])C4=C([H])C(=O)C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H]
1CH_4I11_A_504,[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C2=[N+]([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c32)c([H])c1[H]
1D1_4I5P_A_401,[H]c1nc(-c2c([H])c([H])c([H])n2[H])nc2c1N(C([H])([H])[H])C(=O)[C@@]([H])(C([H])([H])C([H])([H])[H])N2C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
1DC_4L6Z_A_601,[H]c1nc([H])c([H])c([C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])C([H])([H])[H])c1[H]
1DJ_4I7N_B_203,[H]C#C[C@@]([H])(O[H])c1c([H])c([H])c([H])c([H])c1[H]
1DR_3JPV_A_313,[H]C(=O)c1c([H])n([H])c2c1c([H])c([H])c1c3c([H])c([H])c([H])c([H])c3n([H])c12
1DT_4I6Q_A_1202,[H]c1nc2c(nc1Oc1c([H])c([H])c([H])c([H])c1[H])c(C(=O)N([H])[C@@]([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H])c([H])n2[H]
1EB_4LVD_A_603,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=O)C1([H])C([H])([H])C1([H])[H]
1ED_4ICT_A_406,[H]Oc1c([H])c([H])c(C([H])([H])[C@@]2([H])C(=O)N([H])[C@@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)N2[H])c([H])c1[H]
1EO_4IJU_B_302,[H]O[C@]12C([H])([H])C([H])([H])[C@](c3nnc4c(Oc5c([H])c([H])c([H])c([H])c5F)c([H])c([H])c([H])n43)(C([H])([H])C1([H])[H])C2([H])[H]
1EU_3FV5_A_2,[H]c1nc([H])c(-c2c([H])c(C(=O)C([H])([H])[H])c3nc(N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])n([H])c3c2[H])c([H])c1[H]
1F6_4INB_A_201,[H]/C(=C1/C(=O)N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c(C(F)(F)F)c([H])c([H])c2N(C([H])([H])[H])C1=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H]
1G7_4IPW_A_406,[H]Oc1c([H])c([H])c(C([H])([H])[C@@]2([H])C(=O)N([H])[C@@]([H])(C([H])([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])C(=O)N2[H])c([H])c1[H]
1GE_4ISH_H_301,[H]Oc1c([H])c(-c2c([H])c([H])c(C(=O)[O-])c([H])c2[H])c([C@]2([H])[N+]([H])=c3c([H])c([H])c(=C(N([H])[H])N([H])[H])c([H])c3[C@@]3([H])c4c([H])c([H])c([H])c([H])c4C([H])([H])[C@]32[H])c([H])c1OC([H])([H])[H]
1GH_3ZYU_B_1171,[H]c1nc([C@]([H])(n2c(=O)n([H])c3c([H])nc4c([H])c(-c5c(C([H])([H])[H])noc5C([H])([H])[H])c(OC([H])([H])[H])c([H])c4c32)C([H])([H])[H])c([H])c([H])c1[H]
1GH_4ALG_A_1146,[H]c1nc([C@]([H])(n2c(=O)n([H])c3c([H])nc4c([H])c(-c5c(C([H])([H])[H])noc5C([H])([H])[H])c(OC([H])([H])[H])c([H])c4c32)C([H])([H])[H])c([H])c([H])c1[H]
1GH_4PKL_A_201,[H]c1nc([C@]([H])(n2c(=O)n([H])c3c([H])nc4c([H])c(-c5c(C([H])([H])[H])noc5C([H])([H])[H])c(OC([H])([H])[H])c([H])c4c32)C([H])([H])[H])c([H])c([H])c1[H]
1GJ_4IVW_A_601,[H]Oc1c([H])c([H])c(-c2c3c([H])c([H])c([H])c(C(F)(F)F)c3nn2C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(O[H])c1[H]
1GK_3MPT_A_361,[H]c1oc(C([H])([H])N([H])C(=O)c2c([H])c(C(=O)c3c([H])c([H])c([H])c([H])c3C([H])([H])[H])c([H])n2[H])c([H])c1[H]
1GV_4IWC_A_601,[H]Oc1c([H])c([H])c(C2=S34=C(c5c([H])c([H])c(O[H])c([H])c5C([H])([H])[H])C3([H])C24[H])c(C([H])([H])[H])c1[H]
1H2_4J0R_A_205,[H]Oc1c([H])c(-c2c(C([H])([H])[H])noc2C([H])([H])[H])c([H])c([C@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])c1[H]
1H3_4J0S_A_205,[H]Oc1c([H])c(-c2c(C([H])([H])[H])noc2C([H])([H])[H])c([H])c([C@@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])c1[H]
1J1_4J4H_A_902,[H]C1=C([H])C([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])N1[H]
1J2_4IZY_A_401,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])c2nc([H])c([H])c(-n3c([H])c([H])c4c(N5C([H])([H])C([H])([H])C([H])(S(=O)(=O)C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c([H])c([H])c43)n2)C([H])([H])C1([H])[H]
1J5_4IVA_A_1201,[H]O[C@@]([H])(c1nc2c([H])nc3c(c([H])c([H])n3[H])c2n1[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C#N)C([H])([H])C1([H])[H])C([H])([H])[H]
1J5_4IVB_B_1201,[H]O[C@@]([H])(c1nc2c([H])nc3c(c([H])c([H])n3[H])c2n1[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C#N)C([H])([H])C1([H])[H])C([H])([H])[H]
1JR_4J93_A_202,[H]c1nc([H])c([C@@]2([H])c3c(-c4c([H])c([H])c([H])c([H])c4[H])nn([H])c3C(=O)N2[H])c([H])c1[H]
1JT_4J3F_F_301,[H]c1c([H])c(C([H])([H])n2c([H])nc3c([H])c4c(c([H])c32)C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])[H]
1K0_4MR6_A_505,[H]OC([H])([H])C([H])([H])Oc1c(C([H])([H])[H])c([H])c(-c2nc3c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3c(=O)n2[H])c([H])c1C([H])([H])[H]
1KG_4JCH_B_501,[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])[C@]5([H])O[C@]([H])(C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])OC(=O)C([H])([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]
1KX_3VRI_A_301,[H]OC([H])([H])[C@]1([H])C([H])=C([H])[C@]([H])(n2c([H])nc3c(N([H])C4([H])C([H])([H])C4([H])[H])nc(N([H])[H])nc32)C1([H])[H]
1L6_4JIB_C_1003,[H]OC([H])([H])C([H])([H])n1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c1C(=O)N([H])C([H])([H])C(c1c([H])c([H])c(-n3c(C([H])([H])[H])nc([H])c3[H])c([H])c1[H])=N2
1LF_4JNC_A_601,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)C2([H])C([H])([H])C([H])([H])N(c3nc(N([H])C([H])([H])[H])nc(C([H])([H])[H])n3)C([H])([H])C2([H])[H])c(C(F)(F)F)c1[H]
1LS_4JR5_A_601,[H]c1nc([H])c(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c1[H]
1LT_4JPS_A_1102,[H]c1nc(C(C([H])([H])[H])(C([H])([H])[H])C(F)(F)F)c([H])c(-c2sc(N([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C(=O)N([H])[H])nc2C([H])([H])[H])c1[H]
1M6_4JPC_A_502,[H]c1c([H])c(C#N)c([H])c(-c2c([H])c([H])c3c(c2[H])[C@]2(N=C(N([H])[H])N(C([H])([H])[H])C2=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])O3)c1[H]
1M7_4JPE_A_502,[H]c1nc([H])c(-c2c([H])c([H])c3c(c2[H])[C@]2(N=C(N([H])[H])N(C([H])([H])[H])C2=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])c([H])n1
1MB_4JJU_A_3002,[H]c1nc(Oc2c([H])c([H])c3c(c2[H])c(=O)nc([H])n3C([H])([H])c2c([H])c([H])c(F)c([H])c2F)c(C(F)(F)F)c([H])c1[H]
1MJ_4JN0_A_302,[H]C(=O)c1c([H])nc2c([H])c([H])n([H])c2c1[H]
1NK_4JZE_H_301,[H]OC([H])([H])[C@@]([H])(N([H])C(=O)c1c([H])c([H])c(-c2c(C(=O)N([H])c3c([H])c([H])c4c(=[N+]([H])[H])n([H])c([H])c([H])c4c3[H])nc(OC([H])([H])[H])c([H])c2[H])c(C(=O)[O-])c1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
1NM_4JLJ_A_301,[H]c1sc(-c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])C([H])([H])F)c2[H])nc1C([H])([H])Sc1nc(N([H])[H])c([H])c(N([H])[H])n1
1NN_4JLM_A_301,[H]c1c(N([H])[H])nc(SC([H])([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])C([H])([H])F)c3[H])sc2C([H])([H])C([H])([H])[H])nc1N([H])[H]
1NO_4JLK_B_402,[H]c1c(N([H])[H])nc(SC([H])([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])C([H])([H])F)c3[H])sc2C([H])([H])[H])nc1N([H])[H]
1NR_4JT8_A_402,[H]C1=c2nc([H])nc(N3C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])[H])c2=[S+]/C1=C(\[O-])N([H])[H]
1NS_4JT9_A_402,[H]c1nc(N2C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c2sc(C(=O)N([H])[H])c([H])c2n1
1OA_4K0Y_A_401,[H]c1nn2c([O-])c([H])c(C3([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])nc2c1C(=O)N([H])c1c([H])c([H])c(F)c([H])c1[H]
1OB_4K18_A_402,[H]c1nn2c(=O)c([H])c(C([H])([H])c3c([H])c([H])c(C#N)c([H])c3[H])n([H])c2c1C(=O)N([H])c1c([H])c([H])c(F)c([H])c1[H]
1OK_4JYU_H_301,[H]c1c([H])c([H])c([S@](=O)([O-])=NC(=O)[C@@]([H])(c2c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c(OC([H])([H])C([H])([H])[H])c2[H])/[N+]([H])=c2/c([H])c([H])c3c(N([H])[H])n([H])c([H])c([H])c-3c2[H])c([H])c1[H]
1OM_4K3H_D_201,[H]Oc1c([H])c([H])c(C([H])(c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]
1OQ_4K2G_B_810,[H]c1c(C(F)(F)F)nc([C@@]([H])(C#N)c2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H]
1P6_3IOK_A_1201,[H]c1nc(-c2c(N([H])[H])nn3c([H])c([H])c([H])nc23)c([H])c(N([H])[C@]([H])(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])[H])n1
1PS_2GA4_D_705,[H]c1c([H])c([H])[n+](C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)[O-])c([H])c1[H]
1PS_2RFQ_D_392,[H]c1c([H])c([H])[n+](C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)[O-])c([H])c1[H]
1PS_4AP9_C_202,[H]c1c([H])c([H])[n+](C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)[O-])c([H])c1[H]
1PS_4M1U_D_101,[H]c1c([H])c([H])[n+](C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)[O-])c([H])c1[H]
1PS_4XR4_B_506,[H]c1c([H])c([H])[n+](C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)[O-])c([H])c1[H]
1PS_5E5U_A_401,[H]c1c([H])c([H])[n+](C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)[O-])c([H])c1[H]
1PS_6JL2_A_502,[H]c1c([H])c([H])[n+](C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)[O-])c([H])c1[H]
1Q8_4K93_B_401,[H]OC([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
1Q9_4KAJ_A_301,[H]c1c(C([H])([H])[H])c([H])c(C([H])([H])N([H])c2nnnn2[H])c(OC([H])([H])C([H])([H])[H])c1C([H])([H])[H]
1Q9_4KYV_B_401,[H]c1c(C([H])([H])[H])c([H])c(C([H])([H])N([H])c2nnnn2[H])c(OC([H])([H])C([H])([H])[H])c1C([H])([H])[H]
1QK_4KCX_B_201,[H]OC([H])([H])C([H])([H])[C@@]1([H])N(c2nc3c(C([H])([H])C([H])([H])[H])c([H])nn3c(N([H])C([H])([H])c3c([H])c([H])c([H])[n+]([O-])c3[H])c2[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
1QK_4O70_A_201,[H]OC([H])([H])C([H])([H])[C@@]1([H])N(c2nc3c(C([H])([H])C([H])([H])[H])c([H])nn3c(N([H])C([H])([H])c3c([H])c([H])c([H])[n+]([O-])c3[H])c2[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
1QP_4KFB_A_601,[H]c1nn2c([H])c([H])c([H])c([H])c2c1C(=O)OC([H])([H])C([H])([H])[H]
1QS_4KFO_B_601,[H]c1nc2c([H])c([H])c(C(=O)N([H])C([H])([H])c3c([H])c([H])c(S(=O)(=O)c4c([H])c(F)c([H])c(F)c4[H])c([H])c3[H])c([H])n2c1[H]
1RK_4KJV_A_502,[H]c1c([H])c([H])c2c(c1[H])OC1(C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])[C@]([H])(N([H])C(=O)[C@]([H])(C([H])([H])[H])[N+]([H])([H])C([H])([H])[H])C(=O)N2C([H])([H])c1c(OC([H])([H])[H])c([H])c([H])c2c([H])c(C(=O)[O-])c([H])c([H])c12
1S5_4BKU_A_1260,[H]c1c([H])c(N([H])[H])c([H])c(C([H])([H])[H])c1Oc1c([H])n(C([H])([H])[H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1=O
1S5_4OXK_C_301,[H]c1c([H])c(N([H])[H])c([H])c(C([H])([H])[H])c1Oc1c([H])n(C([H])([H])[H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1=O
1SB_3OVV_A_2001,[H]Oc1c([H])c([H])c(/C([H])=N/N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])c([H])c1[H]
1TM_4KTF_A_406,[H]Oc1c([H])c([H])c(-c2c(N([H])[H])nn([H])c2-c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
1UA_4L19_B_309,[H]c1c([H])c(C([H])([H])Sc2nc3c(c(=O)n2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c1C([H])([H])[H]
1UT_4L0B_A_1204,[H]c1c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-c1oc2c([H])c([H])c([H])c([H])c2c(=O)c1[H]
1UW_4L0I_B_1201,[H]c1c([H])c(-c2oc3c([H])c([H])c([H])c([H])c3c(=O)c2[H])c([H])c([H])c1C(=O)OC([H])([H])C([H])([H])[H]
1UX_4L5B_B_301,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])Oc1c([H])c(-c2nc(C([H])([H])Sc3nc(N([H])[H])c([H])c(N([H])[H])n3)c(C([H])([H])C([H])([H])C([H])([H])[H])s2)c([H])c([H])c1OC([H])([H])[H]
1UZ_4L0S_A_1201,[H]c1c([H])c(-c2oc3c([H])c([H])c([H])c([H])c3c(=O)c2[H])c([H])c([H])c1C#N
1V4_4L2G_A_1205,[H]c1c([H])c([H])c(-c2oc3c([H])c([H])c(F)c([H])c3c(=O)c2[H])c([H])c1[H]
1V5_4L7F_A_401,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])c2nc3c([H])c([H])c(C(=O)N([H])C4(c5c([H])c([H])c(F)c([H])c5[H])C([H])([H])C4([H])[H])c([H])c3n3c([H])c([H])nc23)C([H])([H])C1([H])[H]
1V8_4L2K_A_1201,[H]c1c([H])c(-c2oc3c([H])c([H])c([H])c([H])c3c(=O)c2[H])c([H])c2c1OC([H])([H])O2
1V9_4L70_A_601,[H]c1c([H])c([H])c([C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
1VA_4L7L_A_601,[H]OC([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c1nc2c([H])c([H])c([H])c([H])c2c(=O)n1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
1VB_4L7N_A_601,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c1nc2c([H])c([H])c([H])c([H])c2c(=O)n1[H])C([H])([H])[H]
1VD_4L7O_A_601,[H]c1nc([H])n(-c2c([H])c([H])c([C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])[H])c([H])c2[H])c1[H]
1VJ_4OYB_A_502,[H]c1c([H])c(OC([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c(C(=O)c2nonc2N([H])[H])c1[H]
1VK_4OYI_A_501,[H]c1c([H])c([H])c(C(=O)c2nonc2N([H])[H])c([H])c1[H]
1X8_4LH7_A_401,[H]C1=c2c(N([H])[H])nc([H])c(C(=O)N([H])[H])c2=[S+]/C1=C(\[O-])N([H])[H]
1X9_4LS7_A_504,[H]/C(=C(/[H])C([H])([H])/C([H])=C(\[H])C([H])([H])C([H])([H])C(=O)[C@@]1([H])O[C@@]1([H])C(=O)N([H])[H])C([H])([H])[H]
1XA_4LR6_A_203,[H]c1c([H])c([H])c(-c2c(C([H])([H])[H])noc2N([H])[H])c([H])c1[H]
1XO_4LI6_B_1403,[H]c1sc(C([H])([H])N(C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c1[H]
1YP_4LPB_A_301,[H]c1nc(N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])c(-c2nc(C(F)(F)F)c([H])s2)c1-c1c([H])c(-c2nnc([O-])o2)c([H])[n+]([H])c1[H]
1Z6_4OZ2_A_501,[H]c1c([H])c(-c2c(C([H])([H])[H])nn([H])c2[H])c([H])c([H])c1F
1ZC_4OYM_A_501,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C(=O)c2nonc2N([H])[H])c1[H]
20B_4HLG_A_1203,[H]Oc1c([H])c([H])c([H])c(-c2oc3c([H])c([H])c([H])c([H])c3c(=O)c2[H])c1[H]
20D_4HLH_A_1204,[H]c1c([H])c(-c2oc3c([H])c([H])c([H])c([H])c3c(=O)c2[H])c([H])c([H])c1F
20N_4LVB_B_601,[H]c1c([H])c(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])[H]
20O_4LVG_A_601,[H]c1nc([H])c([C@@]2([H])C([H])([H])[C@]2([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
20P_4LVF_B_601,[H]c1nc([H])c([H])c(N([H])C(=O)[C@@]2([H])C([H])([H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H]
20Z_3RMF_A_496,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])c1nc(N([H])[H])c(C(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])s1
21N_3MS4_A_920,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N([H])C(=S)N([H])/N=C(\[H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
21Z_3RNI_A_424,[H]c1c([H])c([H])c(C(=O)c2sc(N([H])c3c([H])c([H])c([H])c(S(=O)(=O)N([H])[H])c3[H])nc2N([H])[H])c([H])c1[H]
22E_4AW2_A_500,[H]C1=C([H])N([H])C(=O)[C@]2([H])C1=C(C([H])([H])[H])C1=Nc3c([H])c([H])c(OC(=O)c4c([H])c([H])c([H])c([H])c4[H])c([H])c3C1=C2C([H])([H])[H]
22L_4MCD_A_301,[H]c1[s+]c2nc([H])n([H])c([O-])c-2c1-c1c([H])c([H])c([H])c([H])c1[H]
22L_6DKI_A_801,[H]c1[s+]c2nc([H])n([H])c([O-])c-2c1-c1c([H])c([H])c([H])c([H])c1[H]
23H_4MDS_A_401,[H]c1c([H])c(N(C(=O)C([H])([H])n2nnc3c([H])c([H])c([H])c([H])c32)[C@@]([H])(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([H])n2C([H])([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])[H]
23R_3A40_X_1,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])O[C@](C([H])([H])[H])([C@@]2([H])C([H])([H])C([H])([H])[C@@]3([H])/C(=C([H])/C([H])=C4\C(=C([H])[H])[C@@]([H])(O[H])[C@@]([H])(C([H])([H])[H])[C@]([H])(O[H])C4([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]23C([H])([H])[H])C1([H])[H]
250_3COP_A_488,[H]OC([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])N(C([H])([H])[C@@]([H])(O[H])C([H])([H])S(=O)(=O)[O-])C([H])([H])C1([H])[H]
25E_3MTD_A_844,[H]Oc1c([H])c([H])c(/C([H])=N/N([H])C(=S)N([H])[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])c([H])c1[H]
25K_4MEN_A_202,[H]c1nc2nc(C([H])([H])[H])c([H])c(N(C([H])([H])[H])C([H])([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])n2n1
